time,Mainkofen
2023-01-28 22:00:00,0.0
2023-01-28 23:00:00,0.0
2023-01-29 00:00:00,0.0
2023-01-29 01:00:00,0.0
2023-01-29 02:00:00,0.0
2023-01-29 03:00:00,0.0
2023-01-29 04:00:00,0.0
2023-01-29 05:00:00,0.0
2023-01-29 06:00:00,0.0
2023-01-29 07:00:00,0.063142454
2023-01-29 08:00:00,11.04661712
2023-01-29 09:00:00,31.44256537
2023-01-29 10:00:00,19.60617691
2023-01-29 11:00:00,26.51398038
2023-01-29 12:00:00,22.08982253
2023-01-29 13:00:00,35.36594581
2023-01-29 14:00:00,13.07110519
2023-01-29 15:00:00,7.599578894
2023-01-29 16:00:00,0.0
2023-01-29 17:00:00,0.0
2023-01-29 18:00:00,0.0
2023-01-29 19:00:00,0.0
2023-01-29 20:00:00,0.0
2023-01-29 21:00:00,0.0
2023-01-29 22:00:00,0.0
2023-01-29 23:00:00,0.0
2023-01-30 00:00:00,0.0
2023-01-30 01:00:00,0.0
2023-01-30 02:00:00,0.0
2023-01-30 03:00:00,0.0
2023-01-30 04:00:00,0.0
2023-01-30 05:00:00,0.0
2023-01-30 06:00:00,0.0
2023-01-30 07:00:00,4.633860669
2023-01-30 08:00:00,71.90826976
2023-01-30 09:00:00,81.47220312
2023-01-30 10:00:00,47.49611265
2023-01-30 11:00:00,59.41244699
2023-01-30 12:00:00,40.65919613
2023-01-30 13:00:00,33.25815289
2023-01-30 14:00:00,12.70881965
2023-01-30 15:00:00,10.70494125
2023-01-30 16:00:00,0.0
2023-01-30 17:00:00,0.0
2023-01-30 18:00:00,0.0
2023-01-30 19:00:00,0.0
2023-01-30 20:00:00,0.0
2023-01-30 21:00:00,0.0
2023-01-30 22:00:00,0.0
2023-01-30 23:00:00,0.0
2023-01-31 00:00:00,0.0
2023-01-31 01:00:00,0.0
2023-01-31 02:00:00,0.0
2023-01-31 03:00:00,0.0
2023-01-31 04:00:00,0.0
2023-01-31 05:00:00,0.0
2023-01-31 06:00:00,0.0
2023-01-31 07:00:00,5.193574201
