time,pv,wind,hydro,demand
2025-01-01 00:00:00,0.0,0.22139496161606323,0.08951174091152621,-803498.2983482468
2025-01-01 01:00:00,0.0,0.22984464955732978,0.08953500608504653,-817931.6763726776
2025-01-01 02:00:00,0.0,0.31954169101097474,0.08955829722078118,-804975.992681489
2025-01-01 03:00:00,0.0,0.20858419943698123,0.08958161430674781,-749564.6985942721
2025-01-01 04:00:00,0.0,0.3050750934562588,0.08960495733095071,-779108.9332887952
2025-01-01 05:00:00,0.0,0.2228302660878706,0.08962832628138084,-758983.311960254
2025-01-01 06:00:00,0.0,0.27240689218288267,0.08965172114601583,-752796.0736931497
2025-01-01 07:00:00,0.0019352966055590625,0.2994937231400077,0.08967514191281992,-763377.6880145596
2025-01-01 08:00:00,0.003738705945678133,0.22802157578839055,0.08969858856974408,-729790.6574292891
2025-01-01 09:00:00,0.0052873286541029445,0.30726524358110585,0.08972206110472597,-730419.400059559
2025-01-01 10:00:00,0.006475628652474375,0.23432227762123256,0.08974555950568987,-702584.4259664332
2025-01-01 11:00:00,0.007222625259662008,0.31330166797085107,0.08976908376054683,-685157.8778106277
2025-01-01 12:00:00,0.007477411891356267,0.24895551922344428,0.08979263385719455,-693413.7390614176
2025-01-01 13:00:00,0.007222625259662008,0.29019275561300173,0.08981620978351745,-709557.0645579053
2025-01-01 14:00:00,0.006475628652474375,0.32313787489362955,0.08983981152738668,-680661.0345550312
2025-01-01 15:00:00,0.005287328654102945,0.3020666366788678,0.08986343907666008,-723683.6676339932
2025-01-01 16:00:00,0.003738705945678133,0.3173212367884366,0.08988709241918222,-707773.4130461074
2025-01-01 17:00:00,0.0019352966055590647,0.2760972397271382,0.08991077154278439,-741633.6397779029
2025-01-01 18:00:00,9.15718853865581e-19,0.3233307712391984,0.08993447643528465,-702548.1749025758
2025-01-01 19:00:00,0.0,0.2974428949970497,0.08995820708448778,-749180.1665407551
2025-01-01 20:00:00,0.0,0.22224500142120168,0.08998196347818532,-776893.563915251
2025-01-01 21:00:00,0.0,0.21045712287767704,0.09000574560415553,-753046.9824052836
2025-01-01 22:00:00,0.0,0.2420770482155981,0.0900295534501635,-756835.2379215766
2025-01-01 23:00:00,0.0,0.297634741857373,0.09005338700396104,-793518.8080485897
2025-01-02 00:00:00,0.0,0.2664542470425779,0.09007724625328672,-775215.8897303725
2025-01-02 01:00:00,0.0,0.2785495249137581,0.09010113118586593,-788599.6773815281
2025-01-02 02:00:00,0.0,0.21473962626869098,0.09012504178941083,-789816.753137645
2025-01-02 03:00:00,0.0,0.2553645641034794,0.09014897805162037,-735975.0200020429
2025-01-02 04:00:00,0.0,0.27131598072236796,0.0901729399601803,-765185.6578585793
2025-01-02 05:00:00,0.0,0.29337261001675846,0.0901969275027632,-806009.7370135749
2025-01-02 06:00:00,0.0,0.25824325324959907,0.09022094066702842,-735985.5209184457
2025-01-02 07:00:00,0.0022933084395772192,0.2520294758396411,0.09024497944062215,-747108.3257840994
2025-01-02 08:00:00,0.004430331698868638,0.3079533411241902,0.09026904381117742,-729844.772841191
2025-01-02 09:00:00,0.006265435174351464,0.2853890092563575,0.09029313376631407,-745195.2766863221
2025-01-02 10:00:00,0.007673559596823422,0.2503947787982323,0.09031724929363878,-743401.5502735074
2025-01-02 11:00:00,0.008558743613928685,0.2655179054036388,0.09034139038074508,-690030.5688396655
2025-01-02 12:00:00,0.008860663397737278,0.31555456962359324,0.09036555701521337,-686938.4013247248
2025-01-02 13:00:00,0.008558743613928685,0.3054255906882882,0.09038974918461085,-676855.871094269
2025-01-02 14:00:00,0.007673559596823424,0.2980687789278395,0.09041396687649166,-681784.8745931529
2025-01-02 15:00:00,0.006265435174351465,0.29157705542673096,0.09043821007839674,-664403.1454244263
2025-01-02 16:00:00,0.004430331698868638,0.30472205220496934,0.09046247877785393,-681183.947957569
2025-01-02 17:00:00,0.002293308439577222,0.28074492039051385,0.09048677296237799,-721175.7721873965
2025-01-02 18:00:00,1.0851183068361069e-18,0.2706677180187387,0.0905110926194705,-754727.4997927401
2025-01-02 19:00:00,0.0,0.32599381359165164,0.09053543773662001,-746975.6453037432
2025-01-02 20:00:00,0.0,0.2942994954079883,0.0905598083013019,-715334.8981206409
2025-01-02 21:00:00,0.0,0.24968824142375634,0.09058420430097852,-768742.4669640481
2025-01-02 22:00:00,0.0,0.21863627655272394,0.09060862572309909,-749405.085674642
2025-01-02 23:00:00,0.0,0.26958685329148696,0.09063307255509978,-753932.1692240323
2025-01-03 00:00:00,0.0,0.31203708166077676,0.09065754478440366,-748699.840083416
2025-01-03 01:00:00,0.0,0.32787507108753045,0.09068204239842076,-755330.5252799753
2025-01-03 02:00:00,0.0,0.2159658739416342,0.09070656538454804,-835658.5410664352
2025-01-03 03:00:00,0.0,0.2863169025693261,0.0907311137301694,-776201.0554092709
2025-01-03 04:00:00,0.0,0.24050656178072513,0.09075568742265572,-791544.1874347498
2025-01-03 05:00:00,0.0,0.2972161931515921,0.09078028644936481,-729762.1300366292
2025-01-03 06:00:00,0.0,0.2525454767418846,0.09080491079764146,-713198.3354713887
2025-01-03 07:00:00,0.0026813181843456228,0.2322793930528942,0.09082956045481742,-755585.0050519856
2025-01-03 08:00:00,0.0051799089655159,0.2678456841236306,0.09085423540821144,-738695.7022666662
2025-01-03 09:00:00,0.007325497510890575,0.3327441713093619,0.09087893564512925,-696067.7952669396
2025-01-03 10:00:00,0.008971865506855083,0.2205596799848753,0.09090366115286355,-718584.7281989891
2025-01-03 11:00:00,0.010006815695236199,0.261884725862976,0.09092841191869411,-693155.5424616946
2025-01-03 12:00:00,0.0103598179310318,0.30338701412995167,0.09095318792988757,-699738.9448482741
2025-01-03 13:00:00,0.010006815695236199,0.26931256414763477,0.09097798917369776,-697965.1706842075
2025-01-03 14:00:00,0.008971865506855085,0.2870694650947789,0.09100281563736534,-707293.6131046137
2025-01-03 15:00:00,0.007325497510890577,0.24013142418636435,0.09102766730811818,-666524.7203382909
2025-01-03 16:00:00,0.0051799089655159,0.22292008887424905,0.09105254417317105,-656397.2465507415
2025-01-03 17:00:00,0.002681318184345626,0.2923924061260171,0.09107744621972579,-717048.1512078512
2025-01-03 18:00:00,1.2687117868987451e-18,0.3240243412755377,0.0911023734349713,-727653.4158495273
2025-01-03 19:00:00,0.0,0.25133940401937593,0.09112732580608357,-739095.3269376553
2025-01-03 20:00:00,0.0,0.32484973622746127,0.09115230332022556,-686250.8609874601
2025-01-03 21:00:00,0.0,0.2915418091055606,0.09117730596454734,-773424.4560987916
2025-01-03 22:00:00,0.0,0.26187400058111127,0.09120233372618608,-755520.9620225583
2025-01-03 23:00:00,0.0,0.23681180059205562,0.09122738659226598,-742104.5059118397
2025-01-04 00:00:00,0.0,0.25888931985005736,0.09125246454989837,-775419.3771614376
2025-01-04 01:00:00,0.0,0.2349949708396849,0.09127756758618162,-782196.1607885605
2025-01-04 02:00:00,0.0,0.2839224812773166,0.09130269568820125,-762499.9283994423
2025-01-04 03:00:00,0.0,0.2493141588427481,0.09132784884302984,-799345.1632434123
2025-01-04 04:00:00,0.0,0.2614240472911424,0.09135302703772713,-761402.2940465248
2025-01-04 05:00:00,0.0,0.3336337143756142,0.09137823025933989,-756203.9854796715
2025-01-04 06:00:00,0.0,0.24776865369959605,0.09140345849490213,-781296.4836245384
2025-01-04 07:00:00,0.0030992108642029555,0.287777714334996,0.09142871173143492,-759848.6762448208
2025-01-04 08:00:00,0.005987215629698594,0.28452162888531124,0.09145398995594647,-701829.7570897938
2025-01-04 09:00:00,0.008467201544371921,0.3355689722394592,0.09147929315543217,-708530.1624949296
2025-01-04 10:00:00,0.010370161666508455,0.30408425153702484,0.09150462131687452,-678010.8161293009
2025-01-04 11:00:00,0.01156641240857488,0.22354323989346594,0.0915299744272432,-665135.6177691323
2025-01-04 12:00:00,0.01197443125939719,0.23558325834458713,0.09155535247349506,-725364.6676305273
2025-01-04 13:00:00,0.01156641240857488,0.3324271042636964,0.09158075544257412,-686218.5090164397
2025-01-04 14:00:00,0.010370161666508455,0.28624455016750633,0.09160618332141154,-751122.2733727102
2025-01-04 15:00:00,0.008467201544371923,0.2808237693749857,0.09163163609692573,-637813.6205161953
2025-01-04 16:00:00,0.005987215629698594,0.3103127449802485,0.09165711375602226,-672337.5722558786
2025-01-04 17:00:00,0.003099210864202959,0.3206083353440733,0.09168261628559386,-698095.2365151668
2025-01-04 18:00:00,1.4664448913430777e-18,0.27523150672593266,0.09170814367252055,-751492.3728657976
2025-01-04 19:00:00,0.0,0.2591787718103107,0.09173369590366946,-764223.864481109
2025-01-04 20:00:00,0.0,0.3207607875013552,0.09175927296589503,-722214.6556906225
2025-01-04 21:00:00,0.0,0.29499495587017166,0.0917848748460389,-743175.4131239941
2025-01-04 22:00:00,0.0,0.2763966790891781,0.09181050153092989,-732362.9787667219
2025-01-04 23:00:00,0.0,0.2571307095910885,0.09183615300738412,-807693.2412573532
2025-01-05 00:00:00,0.0,0.34156543507794046,0.09186182926220493,-787913.5291251498
2025-01-05 01:00:00,0.0,0.23799627458549621,0.09188753028218294,-808930.0606923043
2025-01-05 02:00:00,0.0,0.31142649262820477,0.09191325605409595,-770483.5558982805
2025-01-05 03:00:00,0.0,0.25491852326480147,0.09193900656470916,-767226.3089908394
2025-01-05 04:00:00,0.0,0.22799158464042552,0.09196478180077489,-754601.3624261778
2025-01-05 05:00:00,0.0,0.27117030191747465,0.09199058174903287,-750110.8782760155
2025-01-05 06:00:00,0.0,0.2534815444323705,0.09201640639621003,-743543.0387545726
2025-01-05 07:00:00,0.0035468626485293145,0.3024429031227104,0.09204225572902065,-702598.4469763993
2025-01-05 08:00:00,0.0068520124690290216,0.25002833968774163,0.09206812973416628,-729214.1589604415
2025-01-05 09:00:00,0.009690208963250402,0.27019470291500597,0.09209402839833575,-719899.084366185
2025-01-05 10:00:00,0.011868033730453736,0.30290361209023225,0.09211995170820528,-769042.4910597762
2025-01-05 11:00:00,0.013237071611779717,0.31230822244912826,0.09214589965043835,-697017.758962742
2025-01-05 12:00:00,0.013704024938058047,0.2951049012544561,0.09217187221168577,-668776.1013319099
2025-01-05 13:00:00,0.013237071611779717,0.30067386920894024,0.09219786937858572,-623070.4602471661
2025-01-05 14:00:00,0.011868033730453737,0.2515517347022652,0.0922238911377637,-691760.3167260939
2025-01-05 15:00:00,0.009690208963250402,0.2532279920032333,0.09224993747583256,-675461.4514603054
2025-01-05 16:00:00,0.0068520124690290216,0.26255527040610593,0.09227600837939248,-676529.7118375725
2025-01-05 17:00:00,0.0035468626485293184,0.25492328607019304,0.09230210383503107,-708737.50222569
2025-01-05 18:00:00,1.6782590275828293e-18,0.3452997473177201,0.09232822382932321,-716568.8122564339
2025-01-05 19:00:00,0.0,0.2926366999153707,0.09235436834883126,-728874.8531799146
2025-01-05 20:00:00,0.0,0.2579335736566996,0.09238053738010488,-748184.5596530724
2025-01-05 21:00:00,0.0,0.23479142801160033,0.0924067309096812,-713806.3706486548
2025-01-05 22:00:00,0.0,0.27799137769572047,0.09243294892408463,-766543.0912645406
2025-01-05 23:00:00,0.0,0.2643615226866873,0.09245919140982711,-787502.4193495498
2025-01-06 00:00:00,0.0,0.33884726543161253,0.09248545835340792,-777125.5621047155
2025-01-06 01:00:00,0.0,0.2605927575666211,0.09251174974131376,-791455.3202783001
2025-01-06 02:00:00,0.0,0.23063201300215722,0.09253806556001876,-772471.5620156473
2025-01-06 03:00:00,0.0,0.2693958362210493,0.09256440579598452,-835227.1347400289
2025-01-06 04:00:00,0.0,0.2667237145448678,0.09259077043566001,-793634.185125792
2025-01-06 05:00:00,0.0,0.29020183853501325,0.09261715946548171,-723049.9667341002
2025-01-06 06:00:00,0.0,0.3294733735814521,0.09264357287187351,-752072.5176217913
2025-01-06 07:00:00,0.004024140888439889,0.2519221135790215,0.09267001064124676,-719658.7551294306
2025-01-06 08:00:00,0.007774043225539849,0.31247803552258874,0.09269647276000031,-705831.9954240054
2025-01-06 09:00:00,0.010994157364033138,0.22718844383263037,0.09272295921452045,-683258.7558468538
2025-01-06 10:00:00,0.013465037846871659,0.3420482839478409,0.09274946999118097,-709826.2868811522
2025-01-06 11:00:00,0.015018298252473028,0.3146981402368294,0.09277600507634315,-680876.5254131763
2025-01-06 12:00:00,0.015548086451079702,0.31632564192362495,0.0928025644563557,-677322.2954998375
2025-01-06 13:00:00,0.015018298252473028,0.3353538716887145,0.09282914811755494,-636593.7950134246
2025-01-06 14:00:00,0.013465037846871659,0.3422201335884072,0.09285575604626461,-703588.541581623
2025-01-06 15:00:00,0.010994157364033141,0.29652890359717415,0.09288238822879605,-659692.1332869052
2025-01-06 16:00:00,0.007774043225539849,0.2703999315059287,0.092909044651448,-703869.6523040931
2025-01-06 17:00:00,0.004024140888439893,0.3321787476706322,0.09293572530050685,-711907.603269093
2025-01-06 18:00:00,1.9040914305181087e-18,0.29307882244923406,0.09296243016224646,-692453.5620729148
2025-01-06 19:00:00,0.0,0.2974998956295187,0.09298915922292825,-788164.4672226103
2025-01-06 20:00:00,0.0,0.24540694200089164,0.0930159124688012,-789311.5683403783
2025-01-06 21:00:00,0.0,0.27892344152673026,0.09304268988610181,-732584.1591172543
2025-01-06 22:00:00,0.0,0.3010359689759467,0.09306949146105421,-735344.4207729363
2025-01-06 23:00:00,0.0,0.2990047135193466,0.09309631717987005,-785768.5802962156
2025-01-07 00:00:00,0.0,0.3215544765582693,0.09312316702874857,-809669.5741718025
2025-01-07 01:00:00,0.0,0.2585883728108237,0.09315004099387661,-806847.493259773
2025-01-07 02:00:00,0.0,0.33786594953978893,0.09317693906142857,-741587.1314769393
2025-01-07 03:00:00,0.0,0.25288053808573663,0.0932038612175665,-815646.7026655419
2025-01-07 04:00:00,0.0,0.343750757328092,0.09323080744844002,-732849.3166410971
2025-01-07 05:00:00,0.0,0.22452373855277852,0.09325777774018638,-771540.7582240499
2025-01-07 06:00:00,0.0,0.27354776921488605,0.09328477207893045,-720395.7630694499
2025-01-07 07:00:00,0.004530904156091689,0.28916099345680035,0.0933117904507847,-679908.495773263
2025-01-07 08:00:00,0.008753034681618876,0.3208617750917593,0.0933388328418493,-749185.1904260535
